Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition
9498,20221865,2018,275000,apartment,1.0,63.0,0,0,1,,,0,As new
9495,20201304,1190,275000,apartment,2.0,95.0,1,0,1,3.0,,0,Good
7190,11032758,9700,275000,apartment,1.0,65.0,0,0,1,5.0,,0,Good
5865,20241992,8790,275000,apartment,3.0,115.0,0,0,1,,,0,Good
7729,20233654,6700,275000,apartment,2.0,65.0,1,0,1,17.0,,0,Good
4723,20096903,7160,275000,house,4.0,170.0,1,0,1,27.0,,0,Good
4722,20064436,7090,275000,house,4.0,145.0,0,0,1,,,0,As new
1899,20047039,2060,275000,house,3.0,183.0,1,0,1,,30.0,0,To be done up
1498,20211345,9700,275000,house,4.0,128.0,0,0,1,,,0,To be done up
7191,10939272,9700,275000,apartment,1.0,65.0,0,0,1,5.0,,0,Good
8061,20004929,3000,275000,apartment,1.0,59.0,0,0,1,8.0,,0,As new
1898,11487746,1420,275000,house,3.0,100.0,0,0,1,15.0,141.0,0,To be done up
5629,20231483,1140,275000,apartment,2.0,85.0,0,0,1,18.0,,0,As new
8060,10278004,1190,275000,apartment,1.0,83.0,1,0,1,,,0,Good
9608,20147183,8570,275000,apartment,2.0,116.0,0,0,1,,,0,Good
1201,20229862,9570,275000,house,3.0,226.0,1,0,1,,,0,Good
9607,11317469,2110,275000,apartment,2.0,95.0,0,0,1,,20.0,0,Good
1202,20229858,9572,275000,house,3.0,226.0,1,0,1,,,0,Good
9831,10877332,8620,275000,apartment,1.0,63.0,0,0,1,,,0,Good
9606,11321118,2110,275000,apartment,2.0,95.0,0,0,1,,20.0,0,Good
9609,20134960,9200,275000,apartment,2.0,125.0,0,0,1,6.0,,0,As new
7153,11476233,1190,275000,apartment,2.0,98.0,1,0,1,11.0,,0,To be done up
3297,11471255,9700,275000,house,5.0,168.0,0,0,1,50.0,,0,Good
4475,20140811,1350,275000,house,4.0,132.0,1,0,1,,,0,As new
8543,11376775,8301,275000,apartment,1.0,78.0,1,0,1,,,0,Good
8542,11211806,1040,275000,apartment,1.0,53.0,0,1,1,,,0,As new
2392,20235176,4130,275000,house,3.0,95.0,0,0,1,,,0,To be done up
3296,11303771,6997,275000,house,7.0,241.0,1,0,1,121.0,609.0,0,Good
2316,20235412,9506,275000,house,3.0,123.0,0,0,1,,429.0,0,To renovate
3295,20110551,6997,275000,house,7.0,241.0,1,0,1,121.0,609.0,0,Good
1405,20162020,4671,275000,house,3.0,163.0,0,0,1,30.0,270.0,0,As new
6779,20219710,1050,275000,apartment,1.0,97.0,0,0,1,,,0,Good
4789,20100412,8560,275000,house,3.0,130.0,1,0,1,20.0,,0,Just renovated
4790,20170560,8580,275000,house,3.0,220.0,1,0,1,,604.0,0,Good
7000,20230771,9000,275000,apartment,2.0,65.0,1,0,1,3.0,,0,To be done up
7762,20230209,9700,275000,apartment,2.0,86.0,0,0,1,4.0,,0,As new
996,20245953,5060,275000,house,5.0,200.0,1,0,1,25.0,,0,Good
2077,20169744,7700,275000,house,7.0,250.0,1,0,1,,,0,To renovate
7383,20240503,2018,275000,apartment,1.0,56.0,0,0,1,6.0,,0,As new
2582,20237748,6920,275000,house,3.0,160.0,0,0,1,1.0,1.0,0,As new
9072,20101936,1040,275000,apartment,1.0,80.0,1,0,1,7.0,,0,To renovate
5133,20228583,7181,275000,house,3.0,191.0,0,0,1,,,0,To be done up
5992,20246013,8420,275000,apartment,3.0,82.0,0,0,1,,13.0,0,As new
1351,20209463,7131,275000,house,3.0,169.0,1,0,1,,,0,Good
5442,20232394,1050,275000,apartment,1.0,50.0,1,0,1,,,0,Good
8402,20181141,1060,275000,apartment,2.0,158.0,1,0,1,,,0,Good
2352,20205090,1790,275000,house,3.0,120.0,1,0,1,15.0,70.0,0,To be done up
10171,20013005,2300,275000,apartment,2.0,148.0,0,0,1,35.0,,0,Good
7418,20115328,8400,275000,apartment,3.0,192.0,0,0,1,20.0,,0,Good
7417,20002968,1400,275000,apartment,2.0,110.0,1,0,1,7.0,,0,Good
1334,20241969,9185,275000,house,3.0,116.0,0,0,1,,,0,To be done up
10170,20187380,1120,275000,apartment,3.0,100.0,0,0,1,12.0,,0,As new
2636,20176674,2040,275000,house,3.0,120.0,1,0,1,,156.0,0,To be done up
5842,20218816,2640,275000,apartment,2.0,88.0,1,0,1,,,0,Good
8343,10533392,1450,275000,apartment,2.0,76.0,1,0,1,5.0,,0,Good
6239,20234086,2620,275000,apartment,2.0,89.0,1,0,1,3.0,,0,As new
8172,11389499,1150,275000,apartment,1.0,73.0,1,0,1,6.0,,0,Good
8153,20107055,2018,275000,apartment,2.0,110.0,0,0,1,6.0,,0,Good
10369,11294740,1000,275000,apartment,2.0,110.0,0,0,1,26.0,,0,To renovate
3376,20206496,9041,275000,house,2.0,130.0,0,0,1,,,0,Good
6703,20181879,1050,275000,apartment,1.0,45.0,1,1,1,,,0,As new
10173,11278600,8620,275000,apartment,2.0,54.0,0,1,1,,,0,Good
675,20238316,4671,275000,house,3.0,162.0,1,0,1,75.0,522.0,0,Good
674,20238318,4671,275000,house,3.0,162.0,1,0,1,75.0,522.0,0,Good
4331,20172550,8501,275000,house,4.0,164.0,1,0,1,,100.0,0,Good
6638,20214316,1140,275000,apartment,2.0,85.0,1,0,1,14.0,,0,Good
3713,20097528,1350,275000,house,4.0,220.0,1,0,1,,,0,Good
7852,20202111,1150,275000,apartment,1.0,62.0,1,0,1,10.0,,0,To be done up
7851,20165496,1020,275000,apartment,2.0,90.0,0,0,1,13.0,,0,Good
3768,20242259,2970,275000,house,3.0,116.0,1,0,1,,,0,As new
8303,20153987,9450,275000,apartment,2.0,108.0,0,0,1,,,0,Good
8302,11388172,1400,275000,apartment,3.0,110.0,1,0,1,10.0,,0,As new
8344,11449196,2830,275000,apartment,2.0,86.0,1,0,1,,,0,Good
979,20228393,6220,275000,house,2.0,112.0,0,0,1,,,0,Good
7521,20234493,1000,275000,apartment,2.0,79.0,0,0,1,7.0,,0,Good
8248,20220864,1000,275000,apartment,2.0,75.0,0,0,1,18.0,,0,Good
6659,20232683,1050,275000,apartment,1.0,57.0,1,0,1,,,0,Good
3977,20223869,8820,275000,house,4.0,265.0,0,0,1,,,0,To renovate
3415,20122589,4460,275000,house,3.0,110.0,1,0,1,40.0,230.0,0,As new
715,20232147,5680,275000,house,3.0,162.0,0,0,1,106.0,,0,As new
6537,20243577,9240,275000,apartment,3.0,120.0,0,0,1,,,0,As new
10370,11340402,1140,275000,apartment,1.0,44.0,1,1,1,9.0,,0,As new
9659,20116008,2020,275000,apartment,2.0,91.0,0,0,1,2.0,,0,As new
7504,20187245,9820,275000,apartment,1.0,62.0,0,0,1,,,0,Just renovated
6503,20204057,2200,275000,apartment,3.0,186.0,0,0,1,18.0,586.0,0,Good
7522,20232396,1050,275000,apartment,1.0,50.0,1,0,1,,,0,Good
6244,20244126,2800,275000,apartment,2.0,73.0,0,0,1,16.0,,0,Just renovated
10169,20119288,9450,274995,apartment,2.0,81.0,0,0,1,,,0,Good
5638,11363312,2861,274750,apartment,1.0,75.0,1,0,1,4.0,37.0,0,Good
5401,20206949,9240,274500,apartment,3.0,114.0,1,0,1,15.0,,0,Good
1340,20183997,9700,274000,house,4.0,182.0,0,0,1,,,0,Good
6471,10983946,2880,274000,apartment,2.0,98.0,1,0,1,9.0,,0,Good
5991,20196295,9960,274000,apartment,2.0,120.0,1,0,1,,,0,Good
6470,11275529,2830,274000,apartment,3.0,112.0,0,0,1,35.0,,0,Good
2889,20111171,2140,274000,house,1.0,130.0,1,0,1,,,0,Good
8059,20045907,2650,274000,apartment,2.0,95.0,0,0,1,,,0,Just renovated
5852,20141631,4690,274000,apartment,4.0,214.0,1,0,1,84.0,,0,As new
3294,20072552,4680,274000,house,4.0,231.0,0,0,1,14.0,,0,Good
644,20209147,1790,274000,house,2.0,110.0,1,0,1,30.0,500.0,0,To renovate
20,20245164,4020,274000,house,3.0,147.0,0,0,1,8.0,,0,As new
7689,20176560,1800,274000,apartment,2.0,80.0,0,0,1,16.0,,0,Good
7416,11384824,2570,272500,apartment,1.0,81.0,1,0,1,5.0,,0,Just renovated
2581,20236003,3800,272423,house,3.0,110.0,1,0,1,,,0,Good
9123,11050118,9800,272000,apartment,2.0,88.0,1,0,1,25.0,,0,Good
7415,11152499,2812,272000,apartment,2.0,211.0,0,0,1,,,0,Good
10131,11024050,9800,272000,apartment,2.0,91.0,1,0,1,22.0,,0,Good
10130,11024060,9800,272000,apartment,2.0,91.0,1,0,1,8.0,,0,Good
8210,20202542,9000,270000,apartment,2.0,74.0,0,0,1,3.0,,0,To be done up
9829,20092954,8400,270000,apartment,3.0,116.0,1,0,1,8.0,,0,Good
10168,20172675,9300,270000,apartment,1.0,112.0,0,0,1,25.0,,0,Good
7387,20206178,4500,270000,apartment,2.0,91.0,0,0,1,16.0,,0,Good
4556,20215058,6890,270000,house,3.0,136.0,0,0,1,,,0,Good
6679,20221429,1140,270000,apartment,1.0,93.0,0,0,1,,100.0,0,To be done up
10439,11484491,6792,270000,apartment,2.0,95.0,1,0,1,60.0,,0,Good
7070,20202066,1210,270000,apartment,2.0,96.0,0,0,1,,,0,Good
5421,20229539,1190,270000,apartment,1.0,78.0,0,0,1,7.0,,0,As new
3293,20084929,4650,270000,house,3.0,149.0,0,0,1,47.0,810.0,0,Good
1897,11428358,4000,270000,house,3.0,148.0,0,0,1,10.0,300.0,0,Just renovated
2732,20241909,9000,270000,house,4.0,138.0,0,0,1,,,0,As new
6368,20221575,1070,270000,apartment,2.0,75.0,0,1,1,8.0,,0,As new
293,20231387,9420,270000,house,3.0,203.0,1,0,1,,,0,To be done up
6885,20232020,1120,270000,apartment,2.0,100.0,0,0,1,3.0,,0,To renovate
6086,20231228,4950,270000,apartment,2.0,112.0,1,0,1,27.0,80.0,0,As new
4721,20160711,9270,270000,house,3.0,140.0,0,0,1,,,0,To renovate
4503,20122435,6840,270000,house,7.0,319.0,1,0,1,14.0,30.0,0,To be done up
8058,10979572,3210,270000,apartment,3.0,142.0,1,0,1,,,0,Good
3691,20208781,6791,270000,house,3.0,109.0,0,0,1,,,0,To be done up
5209,20175687,4420,270000,house,2.0,90.0,1,1,1,110.0,25.0,0,Good
10438,20118341,1620,270000,apartment,2.0,90.0,1,0,1,,30.0,0,Good
1524,20201950,9000,270000,house,1.0,117.0,1,0,1,,,0,Good
1525,20201948,9040,270000,house,1.0,117.0,1,0,1,,,0,Good
7869,20119494,1200,270000,apartment,1.0,67.0,1,0,1,,,0,Good
4720,20155482,5101,270000,house,3.0,90.0,1,0,1,19.0,1110.0,0,Good
2076,20108434,4400,270000,house,2.0,138.0,0,0,1,40.0,1153.0,0,Good
1040,20230737,7910,269900,house,3.0,162.0,1,0,1,34.0,371.0,0,As new
3463,20182586,2140,269900,house,4.0,115.0,1,0,1,,5.0,0,To be done up
9438,20231032,2018,269500,apartment,2.0,88.0,0,0,1,,,0,As new
9827,20130315,8200,269500,apartment,2.0,91.0,0,0,1,9.0,,0,Good
7152,20103578,1200,269500,apartment,2.0,75.0,0,0,1,16.0,,0,To be done up
10167,11313048,1070,269000,apartment,2.0,100.0,1,0,1,,,0,Just renovated
4337,20229435,4000,269000,house,3.0,146.0,0,0,1,30.0,157.0,0,Good
3767,20242239,5300,269000,house,3.0,140.0,0,0,1,10.0,790.0,0,Good
3375,20204077,8650,269000,house,4.0,188.0,1,0,1,,,0,Good
9715,20104992,1200,269000,apartment,1.0,85.0,1,0,1,18.0,,0,As new
4173,20212513,4000,269000,house,3.0,117.0,1,0,1,18.0,20.0,0,Good
9313,20199970,5000,269000,apartment,1.0,70.0,1,0,1,30.0,,0,As new
8300,10715623,9700,269000,apartment,1.0,66.0,0,0,1,9.0,,0,Good
882,20223135,8957,269000,house,4.0,444.0,0,0,1,,,0,To renovate
6995,20215114,9700,269000,apartment,2.0,87.0,1,0,1,,,0,Good
2075,11180195,3201,269000,house,3.0,143.0,0,0,1,30.0,315.0,0,To renovate
3779,20183796,8780,269000,house,3.0,158.0,1,0,1,,,0,To be done up
995,20245422,9000,269000,house,3.0,85.0,1,0,1,,,0,To renovate
9824,11443526,2100,269000,apartment,2.0,92.0,0,0,1,9.0,,0,As new
10129,11347065,8870,269000,apartment,2.0,110.0,0,0,1,13.0,,0,Good
777,20245671,9700,269000,house,2.0,1439.0,0,0,1,,,0,To renovate
7800,20240501,2650,269000,apartment,2.0,95.0,0,0,1,8.0,,0,As new
5077,20181463,9240,269000,house,2.0,108.0,1,0,1,,,0,Just renovated
3596,20230062,8680,269000,house,3.0,142.0,0,0,1,,,0,As new
8694,20178379,1140,269000,apartment,2.0,75.0,0,0,1,5.0,,0,Good
8171,11067851,9700,269000,apartment,1.0,67.0,1,0,1,10.0,,0,As new
1716,20194452,9300,269000,house,3.0,81.0,0,0,1,,,0,Just renovated
1663,20198853,2800,269000,house,3.0,159.0,1,0,1,,,0,To renovate
7801,20241934,2800,269000,apartment,1.0,61.0,1,0,1,5.0,,0,As new
8806,20219299,9000,269000,apartment,1.0,38.0,0,0,1,,,0,Just renovated
4719,11273274,9968,269000,house,3.0,132.0,1,0,1,,,0,To renovate
9825,20049940,5000,269000,apartment,2.0,86.0,1,0,1,12.0,,0,Good
8801,20153520,1000,269000,apartment,3.0,100.0,1,0,1,,,0,To renovate
2518,20088527,4051,269000,house,3.0,223.0,1,0,1,,36.0,0,As new
5278,20240545,2660,269000,apartment,2.0,86.0,1,0,1,25.0,,0,As new
5588,20229964,2050,269000,apartment,2.0,87.0,0,0,1,,,0,Good
5049,20227580,9660,269000,house,3.0,139.0,1,0,1,1.0,1.0,0,Good
2387,20202992,4480,269000,house,4.0,162.0,0,0,1,50.0,1850.0,0,Good
9605,20084890,8380,269000,apartment,2.0,81.0,0,0,1,,,0,Good
3292,20020916,9820,269000,house,3.0,186.0,0,0,1,,201.0,0,To renovate
5601,20234847,1400,269000,apartment,2.0,72.0,0,0,1,9.0,,0,To be done up
1236,20246017,8020,269000,house,3.0,160.0,0,0,1,,78.0,0,Good
2290,20243313,8450,269000,house,3.0,151.0,0,0,1,,81.0,0,As new
7332,20159594,9000,269000,apartment,1.0,76.0,1,0,1,,,0,Good
2519,20153027,9700,269000,house,4.0,160.0,0,0,1,,,0,To renovate
4473,20063325,5590,269000,house,4.0,179.0,1,0,1,8.0,791.0,0,Good
4474,11353970,6720,269000,house,3.0,185.0,1,0,1,25.0,85.0,0,Good
1043,20243888,2580,269000,house,3.0,173.0,1,0,1,,,0,To be done up
2213,20231219,9506,269000,house,4.0,221.0,0,0,1,60.0,1100.0,0,To restore
7902,10665968,8660,269000,apartment,2.0,72.0,1,0,1,,,0,Good
1451,20223113,8511,269000,house,3.0,100.0,1,0,1,,,0,Good
6054,20240726,1140,269000,apartment,1.0,74.0,0,0,1,5.0,,0,As new
2275,20206641,9961,269000,house,3.0,149.0,0,0,1,21.0,,0,To renovate
7331,20136439,2650,269000,apartment,2.0,105.0,1,0,1,10.0,,0,Good
1170,20223096,8530,269000,house,3.0,155.0,0,0,1,15.0,,0,Just renovated
8929,20243245,9280,269000,apartment,2.0,86.0,0,0,1,,,0,Good
2669,20167104,6750,269000,house,3.0,120.0,0,0,1,40.0,,0,Good
6109,20228655,6800,269000,apartment,3.0,120.0,0,0,1,20.0,,0,Just renovated
5648,20214123,9300,269000,apartment,2.0,87.0,1,0,1,,,0,Good
7632,20184438,2060,269000,apartment,2.0,100.0,0,0,1,,,0,Just renovated
6092,20242479,8210,269000,apartment,2.0,98.0,0,0,1,,,0,Good
6147,20237400,1410,269000,apartment,1.0,59.0,0,0,1,6.0,,0,As new
1984,20235029,9820,269000,house,3.0,177.0,0,0,1,,,0,To be done up
5728,20231384,6800,269000,apartment,3.0,121.0,0,0,1,40.0,,0,Just renovated
5332,20229482,2850,269000,apartment,2.0,125.0,1,0,1,13.0,,0,As new
6624,20186953,9320,269000,apartment,2.0,91.0,1,0,1,5.0,,0,Good
6623,20186954,9300,269000,apartment,2.0,91.0,1,0,1,5.0,,0,Good
2668,20031566,4020,269000,house,3.0,100.0,0,0,1,40.0,450.0,1,Good
385,20209890,9520,269000,house,4.0,183.0,0,0,1,,700.0,0,To renovate
8298,20133198,8380,269000,apartment,2.0,77.0,1,0,1,,,0,Good
8299,11032761,9700,269000,apartment,1.0,66.0,0,0,1,9.0,,0,Good
6508,20216290,1000,269000,apartment,2.0,70.0,0,1,1,10.0,,0,Good
109,20242782,8680,269000,house,4.0,223.0,0,0,1,,,0,To be done up
10368,11480980,9700,269000,apartment,2.0,74.0,0,1,1,,,0,Good
10367,20203002,2610,269000,apartment,2.0,95.0,0,0,1,,,0,Just renovated
10366,11322025,1785,269000,apartment,1.0,91.0,1,0,1,4.0,,0,Good
10365,20166474,1083,269000,apartment,2.0,94.0,0,0,1,17.0,,0,As new
6140,20244689,9050,268800,apartment,2.0,73.0,0,0,1,2.0,,0,Good
3291,20054560,9600,268500,house,3.0,102.0,0,0,1,,,0,Just renovated
3819,20214341,8820,268346,house,3.0,126.0,0,0,1,10.0,75.0,0,Good
791,20240070,9000,268000,house,3.0,95.0,0,0,1,,,0,To be done up
720,20188267,7100,268000,house,3.0,122.0,0,0,1,,870.0,0,Good
586,20236419,9170,268000,house,2.0,111.0,1,0,1,,,0,Good
5192,20213640,8434,267500,house,3.0,205.0,0,1,1,,277.0,0,To renovate
112,20241534,9500,267000,house,4.0,156.0,0,0,1,,,0,To renovate
9604,20141122,8000,265000,apartment,2.0,72.0,0,0,1,,,0,Just renovated
9603,11027586,6700,265000,apartment,2.0,70.0,1,0,1,,,0,Good
9602,20154411,2610,265000,apartment,2.0,99.0,1,0,1,5.0,,0,Good
2040,20233935,4540,265000,house,3.0,155.0,0,0,1,10.0,812.0,0,Good
6146,20235524,1140,265000,apartment,3.0,94.0,0,0,1,8.0,,0,To renovate
5734,20224296,2018,265000,apartment,3.0,79.0,1,0,1,,,0,Just renovated
5191,20214524,8434,265000,house,3.0,86.0,0,1,1,,,0,Just renovated
5914,20186166,1080,265000,apartment,2.0,83.0,0,0,1,4.0,,0,As new
5881,20234800,2600,265000,apartment,2.0,94.0,0,0,1,,,0,Good
5256,20166034,9500,265000,house,3.0,203.0,1,0,1,,,0,Good
968,20209470,9700,265000,house,4.0,178.0,1,0,1,,,0,To be done up
8540,11491759,8560,265000,apartment,2.0,91.0,1,0,1,,,0,Good
41,20218522,4041,265000,house,3.0,104.0,1,0,1,85.0,,0,Good
4224,20174000,3012,265000,house,2.0,130.0,0,0,1,10.0,75.0,0,To renovate
7973,20187391,9300,265000,apartment,2.0,123.0,1,0,1,,,0,Good
7282,20224998,8420,265000,apartment,2.0,73.0,1,0,1,,,0,To be done up
6658,20233641,1083,265000,apartment,2.0,79.0,0,0,1,3.0,,0,Good
5719,20194913,9300,265000,apartment,2.0,125.0,1,0,1,20.0,,0,Good
7900,11455318,8380,265000,apartment,1.0,41.0,1,0,1,,,0,Good
1463,20215188,8790,265000,house,3.0,160.0,1,0,1,,,0,To be done up
7651,20191715,8210,265000,apartment,2.0,80.0,1,0,1,,,0,Good
8055,20179867,1000,265000,apartment,1.0,80.0,1,0,1,,,0,Just renovated
8056,20118346,1000,265000,apartment,1.0,80.0,1,0,1,,,0,Just renovated
292,20233866,6760,265000,house,5.0,164.0,0,0,1,,180.0,0,To be done up
4472,20141494,9700,265000,house,5.0,162.0,0,0,1,,,0,To renovate
6139,20246703,1030,265000,apartment,1.0,82.0,1,0,1,22.0,,0,Good
3087,20222129,9700,265000,house,2.0,158.0,0,0,1,,145.0,0,To be done up
5339,20239108,9230,265000,apartment,2.0,88.0,1,0,1,9.0,,0,Good
8541,20041143,8800,265000,apartment,2.0,94.0,0,0,1,11.0,,0,Good
5208,20189847,9860,265000,house,3.0,119.0,0,0,1,,,0,To renovate
5146,20200075,4570,265000,house,3.0,175.0,0,0,1,,1000.0,0,Good
5851,20171979,1030,265000,apartment,2.0,87.0,1,0,1,3.0,,0,Good
9138,20220957,7940,265000,apartment,3.0,120.0,0,0,1,,,0,Good
6545,20214930,9040,265000,apartment,2.0,69.0,1,0,1,,,0,Good
9903,20230104,2100,265000,apartment,3.0,100.0,0,0,1,,,0,Good
10436,11425250,6791,265000,apartment,2.0,150.0,1,0,1,,,0,Just renovated
10435,20008306,1050,265000,apartment,2.0,70.0,0,0,1,3.0,,0,To be done up
10437,20151094,9400,265000,apartment,3.0,128.0,0,0,1,12.0,,0,Good
3458,20209667,9000,265000,house,4.0,148.0,0,0,1,,,0,To be done up
8733,20232633,9200,265000,apartment,2.0,77.0,1,0,1,,,0,As new
2888,20074137,4500,265000,house,3.0,273.0,1,0,1,50.0,160.0,0,Good
5467,20239993,2140,265000,apartment,1.0,77.0,1,0,1,95.0,95.0,0,To renovate
5929,20231857,1070,265000,apartment,3.0,85.0,0,0,1,4.0,,0,As new
461,20240056,9500,265000,house,3.0,166.0,1,0,1,,,0,Good
7795,20218836,2050,265000,apartment,2.0,104.0,1,0,1,2.0,,0,To be done up
8813,20191832,6791,265000,apartment,2.0,133.0,1,0,1,,,0,Good
10128,20160135,9051,265000,apartment,1.0,59.0,0,0,1,10.0,,0,Good
7899,11368274,3300,265000,apartment,2.0,89.0,0,0,1,,,0,Just renovated
9622,20208517,9120,265000,apartment,2.0,98.0,0,0,1,,,0,Just renovated
855,20220541,2660,265000,house,2.0,145.0,0,0,1,,82.0,0,To be done up
3595,20229475,9690,265000,house,3.0,144.0,0,0,1,,,0,Good
4788,11491767,8560,265000,house,3.0,110.0,1,0,1,,,0,Just renovated
9823,11324404,9810,265000,apartment,3.0,80.0,0,0,1,10.0,,0,Good
5068,20166594,5580,265000,house,3.0,146.0,1,0,1,,362.0,0,Just renovated
7596,20234211,1400,265000,apartment,2.0,86.0,0,0,1,16.0,,0,Good
10166,20114007,4020,265000,apartment,2.0,84.0,1,0,1,,,0,Just renovated
6722,20243312,8200,265000,apartment,2.0,80.0,0,0,1,4.0,,0,Good
10126,20041145,8800,265000,apartment,2.0,94.0,0,0,1,11.0,,0,Good
10127,20160146,9000,265000,apartment,1.0,59.0,0,0,1,10.0,,0,Good
10118,20178075,3000,265000,apartment,1.0,62.0,0,0,1,,,0,Good
10125,20132130,1070,265000,apartment,2.0,89.0,0,0,1,,,0,As new
7368,20207300,9300,265000,apartment,2.0,120.0,1,0,1,,,0,Good
6746,20157058,1180,265000,apartment,2.0,85.0,1,0,1,,,0,Good
6393,20142710,1000,265000,apartment,2.0,86.0,0,0,1,,,0,To renovate
1896,11362040,4870,265000,house,3.0,119.0,0,0,1,40.0,220.0,0,Just renovated
6358,20226436,2600,265000,apartment,1.0,77.0,1,0,1,95.0,95.0,0,To renovate
1370,20237313,9630,265000,house,3.0,145.0,0,0,1,,,0,To renovate
9818,20236279,2650,265000,apartment,2.0,95.0,1,0,1,12.0,,0,Good
9821,11477571,1030,265000,apartment,2.0,88.0,0,0,1,20.0,,0,To renovate
9822,20207312,9320,265000,apartment,2.0,110.0,0,0,1,6.0,,0,As new
3290,11277595,4460,265000,house,5.0,176.0,0,0,1,28.0,330.0,0,To be done up
9860,20219655,1500,265000,apartment,4.0,298.0,0,0,1,,,0,To renovate
268,20211742,2650,265000,house,4.0,187.0,0,0,1,15.0,,0,To renovate
8342,20078154,9900,265000,apartment,2.0,73.0,0,0,1,,,0,Good
6403,20207712,8400,265000,apartment,2.0,85.0,0,0,1,,,0,Good
6684,20237580,1140,265000,apartment,1.0,74.0,0,0,1,7.0,,0,Good
9392,20232533,2018,265000,apartment,1.0,62.0,1,0,1,,18.0,0,Good
6243,20213622,9600,265000,apartment,3.0,96.0,0,0,1,17.0,,0,As new
7901,20053803,9620,265000,apartment,3.0,123.0,0,0,1,,,0,Good
9121,20034874,4000,265000,apartment,2.0,81.0,1,0,1,12.0,,0,As new
6195,20206656,2550,265000,apartment,2.0,70.0,1,0,1,8.0,,0,Just renovated
5048,20197518,9700,265000,house,3.0,178.0,0,0,1,,,0,To renovate
6536,20173643,8450,265000,apartment,2.0,93.0,0,0,1,8.0,,0,Good
6497,20243870,9900,264538,apartment,2.0,78.0,1,0,1,2.0,,0,Good
7414,20097692,8620,264000,apartment,1.0,56.0,0,1,1,,,0,Good
7151,20019538,9090,264000,apartment,2.0,86.0,0,0,1,28.0,45.0,0,As new
5030,20126727,9000,264000,house,1.0,52.0,0,0,1,,,0,Good
7189,11402793,2660,264000,apartment,2.0,106.0,1,0,1,9.0,,0,As new
9658,20195252,9940,263668,apartment,1.0,75.0,0,0,1,,,0,Good
9269,11145970,3580,263596,apartment,2.0,105.0,0,0,1,,,0,Good
8539,10519405,3870,263500,apartment,3.0,130.0,1,0,1,32.0,134.0,0,Good
6496,20243874,9900,263232,apartment,2.0,74.0,1,0,1,5.0,,0,Good
10124,11024056,9800,262000,apartment,2.0,91.0,1,0,1,8.0,,0,Good
10165,11414073,8760,260000,apartment,2.0,95.0,1,0,1,,,0,Good
7117,20040368,8370,260000,apartment,2.0,70.0,1,1,1,,,0,Good
3069,20231216,4050,260000,house,2.0,87.0,0,0,1,15.0,,0,To renovate
456,20246393,8340,260000,house,3.0,157.0,0,0,1,30.0,,0,To renovate
4124,20212204,6900,260000,house,4.0,150.0,0,0,1,20.0,760.0,0,Good
4235,20208260,6700,260000,house,3.0,114.0,0,0,1,,,0,To renovate
5522,20244632,9000,260000,apartment,1.0,60.0,0,0,1,10.0,,0,As new
5519,20233951,1200,260000,apartment,1.0,62.0,1,0,1,6.0,,0,Good
2350,20166450,1350,260000,house,4.0,138.0,0,0,1,25.0,215.0,0,Good
5584,20243746,1020,260000,apartment,2.0,95.0,0,0,1,,,0,Good
8536,20034827,6600,260000,apartment,2.0,98.0,1,0,1,,,0,Good
8053,20100148,2640,260000,apartment,2.0,130.0,1,0,1,,,0,Good
8054,20093122,4020,260000,apartment,2.0,88.0,1,0,1,8.0,,0,Good
8538,20150704,8790,260000,apartment,2.0,136.0,0,0,1,35.0,,0,Good
5920,20244656,9051,260000,apartment,1.0,60.0,0,0,1,10.0,,0,As new
2025,11405259,4460,260000,house,3.0,90.0,1,0,1,44.0,100.0,0,Good
8650,20100146,2640,260000,apartment,2.0,130.0,1,0,1,,,0,Good
593,20211744,4020,260000,house,3.0,155.0,1,0,1,35.0,298.0,0,Good
7188,20160623,1140,260000,apartment,1.0,62.0,0,0,1,8.0,,0,As new
347,20232153,6440,260000,house,3.0,115.0,0,0,1,31.0,,0,As new
129,20245906,9630,260000,house,3.0,128.0,1,0,1,,,0,To renovate
10363,20066778,1020,260000,apartment,1.0,78.0,0,0,1,,,0,As new
10364,20125558,1800,260000,apartment,2.0,105.0,0,0,1,,,0,Good
6307,20232209,1150,260000,apartment,1.0,62.0,1,0,1,6.0,,0,Good
5981,20243141,9000,260000,apartment,1.0,76.0,0,0,1,12.0,,0,As new
5715,20246433,1070,260000,apartment,2.0,92.0,1,0,1,8.0,,0,As new
8535,20161496,2640,260000,apartment,3.0,98.0,1,0,1,3.0,,0,Good
8537,11055156,8380,260000,apartment,2.0,75.0,1,0,1,,,0,Good
4718,11354363,9900,260000,house,2.0,121.0,1,0,1,,,0,Good
2351,20166451,1370,260000,house,4.0,138.0,0,0,1,25.0,215.0,0,Good
10164,11488099,1050,260000,apartment,1.0,65.0,0,0,1,4.0,,0,Good
7330,20046866,9900,260000,apartment,3.0,101.0,1,0,1,8.0,,0,Good
10122,20160143,9000,260000,apartment,1.0,76.0,0,0,1,12.0,,0,Good
5312,20242778,8400,260000,apartment,2.0,80.0,0,0,1,7.0,,0,Good
815,20218667,4400,260000,house,3.0,245.0,1,1,1,18.0,300.0,0,As new
